Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD546,Surya,"Eggs, Meat & Fish",Chicken,Bodi,2015-05-11,Central,2017,0.14,665.61,Tamil Nadu
OD553,Shree,Beverages,Soft Drinks,Tirunelveli,2018-09-11,South,2336,0.34,607.36,Tamil Nadu
OD556,Yadav,"Eggs, Meat & Fish",Eggs,Pudukottai,2015-03-03,South,861,0.2,163.59,Tamil Nadu
OD557,Yusuf,Fruits & Veggies,Organic Vegetables,Karur,2017-06-10,West,1505,0.29,376.25,Tamil Nadu
OD558,Ganesh,"Eggs, Meat & Fish",Eggs,Nagercoil,2017-06-10,West,1791,0.19,608.94,Tamil Nadu
OD559,Esther,Snacks,Noodles,Coimbatore,2017-06-10,West,1826,0.22,91.3,Tamil Nadu
OD564,Shree,Fruits & Veggies,Organic Fruits,Vellore,2016-12-07,West,777,0.25,186.48,Tamil Nadu
OD565,Akash,Beverages,Health Drinks,Virudhunagar,2016-12-07,West,2179,0.31,326.85,Tamil Nadu
OD566,Amrish,Fruits & Veggies,Fresh Fruits,Namakkal,2018-12-07,West,1527,0.16,305.4,Tamil Nadu
OD567,Ridhesh,Bakery,Biscuits,Virudhunagar,2018-10-01,West,2207,0.33,132.42,Tamil Nadu
OD568,Surya,"Eggs, Meat & Fish",Eggs,Trichy,2018-10-01,West,1879,0.28,563.7,Tamil Nadu
OD569,Yusuf,Oil & Masala,Edible Oil & Ghee,Theni,2018-10-01,West,1668,0.1,283.56,Tamil Nadu
OD570,Malik,Food Grains,Rice,Tirunelveli,2018-10-01,West,727,0.23,247.18,Tamil Nadu
OD575,James,"Eggs, Meat & Fish",Eggs,Madurai,2017-11-03,West,2017,0.21,322.72,Tamil Nadu
OD581,Ridhesh,Fruits & Veggies,Organic Fruits,Dharmapuri,2016-09-10,West,2403,0.14,480.6,Tamil Nadu
OD582,Suresh,Beverages,Soft Drinks,Viluppuram,2018-12-01,West,822,0.13,98.64,Tamil Nadu
OD583,Ramesh,Food Grains,Atta & Flour,Bodi,2018-12-01,West,750,0.16,165.0,Tamil Nadu
OD584,Hussain,Fruits & Veggies,Fresh Fruits,Ooty,2018-12-01,West,1483,0.29,281.77,Tamil Nadu
OD585,Ramesh,"Eggs, Meat & Fish",Fish,Vellore,2018-12-01,West,1072,0.3,310.88,Tamil Nadu
OD586,Veronica,Snacks,Cookies,Dharmapuri,2018-12-01,West,842,0.22,176.82,Tamil Nadu
OD587,Aditi,Snacks,Chocolates,Ramanadhapuram,2016-07-03,South,1479,0.29,73.95,Tamil Nadu
OD588,Amy,Oil & Masala,Spices,Namakkal,2016-07-03,South,619,0.12,229.03,Tamil Nadu
OD593,Roshan,Food Grains,Dals & Pulses,Salem,2015-01-09,Central,2409,0.27,867.24,Tamil Nadu
OD594,Sudha,Oil & Masala,Spices,Ooty,2015-01-09,Central,1432,0.15,300.72,Tamil Nadu
OD595,Kumar,Snacks,Noodles,Salem,2015-08-08,West,1443,0.25,533.91,Tamil Nadu
OD596,Sudha,Food Grains,Rice,Salem,2015-08-08,West,1770,0.19,177.0,Tamil Nadu
OD597,Yusuf,Beverages,Health Drinks,Vellore,2015-08-08,West,1298,0.3,272.58,Tamil Nadu
OD598,Kumar,"Eggs, Meat & Fish",Eggs,Nagercoil,2015-08-08,West,1674,0.12,652.86,Tamil Nadu
OD613,Mathew,Snacks,Chocolates,Cumbum,2017-09-11,East,1138,0.29,102.42,Tamil Nadu
OD614,Jonas,Beverages,Health Drinks,Cumbum,2017-09-11,East,885,0.19,265.5,Tamil Nadu
OD631,Hafiz,"Eggs, Meat & Fish",Chicken,Coimbatore,2017-12-11,West,1279,0.13,409.28,Tamil Nadu
OD632,Willams,Bakery,Biscuits,Coimbatore,2017-12-11,West,745,0.26,208.6,Tamil Nadu
OD633,Rumaiza,Food Grains,Rice,Dindigul,2017-12-11,West,540,0.17,32.4,Tamil Nadu
OD636,Verma,Bakery,Biscuits,Namakkal,2016-10-04,South,2151,0.27,215.1,Tamil Nadu
OD644,Verma,Oil & Masala,Spices,Madurai,2018-06-10,Central,2333,0.14,139.98,Tamil Nadu
OD647,Malik,Snacks,Noodles,Cumbum,2017-04-01,West,1351,0.25,202.65,Tamil Nadu
OD648,Aditi,Beverages,Health Drinks,Ooty,2017-04-01,West,992,0.33,109.12,Tamil Nadu
OD649,Suresh,"Eggs, Meat & Fish",Fish,Dharmapuri,2017-12-11,West,559,0.1,223.6,Tamil Nadu
OD650,Amy,Snacks,Chocolates,Viluppuram,2017-12-11,West,2404,0.23,697.16,Tamil Nadu
OD651,Jackson,Food Grains,Rice,Chennai,2017-12-11,West,1082,0.28,421.98,Tamil Nadu
OD665,Arutra,Fruits & Veggies,Fresh Vegetables,Vellore,2017-11-04,South,2482,0.17,645.32,Tamil Nadu
OD666,Jackson,Food Grains,Atta & Flour,Pudukottai,2018-06-08,Central,1250,0.3,125.0,Tamil Nadu
OD667,Jonas,Food Grains,Rice,Ooty,2018-06-08,Central,1548,0.14,356.04,Tamil Nadu
OD668,Willams,Beverages,Health Drinks,Nagercoil,2018-06-08,Central,2147,0.25,536.75,Tamil Nadu
OD670,Roshan,Snacks,Noodles,Salem,2018-06-09,Central,1054,0.2,432.14,Tamil Nadu
OD671,Shree,"Eggs, Meat & Fish",Fish,Ooty,2018-06-09,Central,883,0.12,291.39,Tamil Nadu
OD672,Ram,Oil & Masala,Spices,Trichy,2018-06-09,Central,1676,0.15,134.08,Tamil Nadu
OD674,Arutra,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,2018-12-05,Central,1292,0.29,297.16,Tamil Nadu
OD675,Adavan,Food Grains,Organic Staples,Trichy,2018-12-05,Central,2421,0.11,387.36,Tamil Nadu
OD676,Vidya,Bakery,Cakes,Bodi,2018-12-05,Central,1204,0.19,457.52,Tamil Nadu
OD684,Suresh,Snacks,Chocolates,Kanyakumari,2018-11-04,South,1709,0.28,615.24,Tamil Nadu
OD685,Ram,Snacks,Noodles,Coimbatore,2018-11-04,South,2340,0.29,444.6,Tamil Nadu
OD686,Amy,Oil & Masala,Spices,Trichy,2015-07-05,South,1130,0.34,327.7,Tamil Nadu
OD687,Sudha,Oil & Masala,Masalas,Ramanadhapuram,2015-07-05,South,960,0.19,144.0,Tamil Nadu
OD688,Yusuf,Bakery,Cakes,Trichy,2015-07-05,South,2142,0.21,149.94,Tamil Nadu
OD702,Komal,Bakery,Breads & Buns,Ooty,2018-09-02,East,2086,0.23,229.46,Tamil Nadu
OD703,Vince,Oil & Masala,Spices,Tirunelveli,2017-11-04,West,2062,0.18,268.06,Tamil Nadu
OD704,James,Bakery,Biscuits,Namakkal,2016-04-09,West,2463,0.32,197.04,Tamil Nadu
OD705,Adavan,Food Grains,Dals & Pulses,Ooty,2015-09-12,South,506,0.22,136.62,Tamil Nadu
OD706,Shree,"Eggs, Meat & Fish",Chicken,Chennai,2015-09-12,South,1354,0.35,500.98,Tamil Nadu
OD707,Roshan,Snacks,Chocolates,Bodi,2015-09-12,South,1030,0.25,247.2,Tamil Nadu
OD708,Sudeep,Oil & Masala,Masalas,Madurai,2015-12-02,East,530,0.28,174.9,Tamil Nadu
OD709,Amrish,Beverages,Soft Drinks,Coimbatore,2015-12-02,East,1409,0.11,408.61,Tamil Nadu
OD710,Yadav,Bakery,Breads & Buns,Vellore,2015-12-02,East,1419,0.27,255.42,Tamil Nadu
OD711,Roshan,Food Grains,Atta & Flour,Tirunelveli,2015-04-05,East,2371,0.32,900.98,Tamil Nadu
OD712,Sabeela,Snacks,Noodles,Krishnagiri,2018-09-03,South,1078,0.21,258.72,Tamil Nadu
OD716,Amy,Food Grains,Dals & Pulses,Bodi,2015-07-01,West,1596,0.34,351.12,Tamil Nadu
OD717,James,Fruits & Veggies,Fresh Fruits,Tenkasi,2015-01-11,East,2019,0.14,868.17,Tamil Nadu
OD719,Sharon,"Eggs, Meat & Fish",Eggs,Tirunelveli,2015-06-02,West,544,0.3,174.08,Tamil Nadu
OD720,Sharon,Fruits & Veggies,Fresh Vegetables,Tenkasi,2015-06-02,West,1271,0.3,152.52,Tamil Nadu
OD724,Krithika,"Eggs, Meat & Fish",Fish,Bodi,2015-10-07,East,2130,0.23,426.0,Tamil Nadu
OD725,Kumar,Food Grains,Dals & Pulses,Perambalur,2017-07-07,South,1272,0.3,63.6,Tamil Nadu
OD728,Ganesh,Beverages,Health Drinks,Vellore,2017-12-03,East,1182,0.19,260.04,Tamil Nadu
OD729,Jonas,Oil & Masala,Masalas,Madurai,2017-12-03,East,2128,0.34,893.76,Tamil Nadu
OD730,Sudeep,Oil & Masala,Masalas,Perambalur,2017-12-03,East,2042,0.2,735.12,Tamil Nadu
OD731,Verma,"Eggs, Meat & Fish",Eggs,Salem,2017-12-03,East,1819,0.17,582.08,Tamil Nadu
OD732,Hafiz,Bakery,Cakes,Krishnagiri,2017-12-03,East,2310,0.35,993.3,Tamil Nadu
OD739,Arvind,Oil & Masala,Edible Oil & Ghee,Coimbatore,2015-09-08,West,1808,0.24,108.48,Tamil Nadu
OD740,Haseena,Bakery,Cakes,Nagercoil,2015-01-04,Central,2033,0.15,325.28,Tamil Nadu
OD741,Vinne,Beverages,Health Drinks,Trichy,2015-01-04,Central,698,0.32,223.36,Tamil Nadu
OD742,Sudha,Snacks,Chocolates,Dharmapuri,2015-01-04,Central,759,0.27,174.57,Tamil Nadu
OD750,Adavan,"Eggs, Meat & Fish",Eggs,Viluppuram,2018-10-02,Central,2032,0.17,386.08,Tamil Nadu
OD751,Ridhesh,Oil & Masala,Edible Oil & Ghee,Perambalur,2018-10-02,Central,1842,0.18,755.22,Tamil Nadu
OD752,Hafiz,Fruits & Veggies,Organic Fruits,Kanyakumari,2018-10-02,Central,1589,0.35,190.68,Tamil Nadu
OD753,Alan,Food Grains,Rice,Dharmapuri,2018-10-02,Central,1531,0.14,214.34,Tamil Nadu
OD754,Vidya,"Eggs, Meat & Fish",Eggs,Pudukottai,2017-04-07,West,1641,0.32,656.4,Tamil Nadu
OD755,Veena,Bakery,Cakes,Perambalur,2016-12-07,West,1586,0.16,697.84,Tamil Nadu
OD762,Krithika,Food Grains,Atta & Flour,Cumbum,2018-11-03,South,1881,0.11,733.59,Tamil Nadu
OD763,Ramesh,Snacks,Chocolates,Viluppuram,2016-02-08,East,1658,0.34,132.64,Tamil Nadu
OD782,Yusuf,"Eggs, Meat & Fish",Eggs,Cumbum,2016-10-03,East,2196,0.14,790.56,Tamil Nadu
OD783,Sabeela,Food Grains,Rice,Kanyakumari,2016-10-03,East,1856,0.32,705.28,Tamil Nadu
OD784,Sabeela,Food Grains,Dals & Pulses,Ooty,2016-10-03,East,2406,0.25,1010.52,Tamil Nadu
OD785,Vinne,"Eggs, Meat & Fish",Eggs,Trichy,2016-10-03,East,1746,0.22,576.18,Tamil Nadu
OD788,Arvind,Snacks,Cookies,Karur,2016-12-12,West,825,0.1,313.5,Tamil Nadu
OD804,Hafiz,Food Grains,Dals & Pulses,Viluppuram,2017-03-12,South,2375,0.19,332.5,Tamil Nadu
OD806,Akash,Snacks,Noodles,Coimbatore,2015-11-01,West,1843,0.12,313.31,Tamil Nadu
OD807,Ganesh,Food Grains,Atta & Flour,Vellore,2015-11-01,West,1176,0.34,529.2,Tamil Nadu
OD808,Peer,Bakery,Biscuits,Dindigul,2016-02-03,Central,662,0.18,165.5,Tamil Nadu
OD809,Komal,"Eggs, Meat & Fish",Fish,Salem,2016-02-03,Central,1501,0.22,345.23,Tamil Nadu
OD825,Mathew,Snacks,Chocolates,Ramanadhapuram,2015-05-09,West,506,0.18,86.02,Tamil Nadu
OD826,Vinne,Snacks,Cookies,Virudhunagar,2015-05-09,West,1291,0.24,477.67,Tamil Nadu
OD837,Ravi,Snacks,Noodles,Namakkal,2015-09-08,Central,506,0.21,65.78,Tamil Nadu
OD838,Sudeep,Bakery,Breads & Buns,Pudukottai,2018-11-04,South,866,0.16,147.22,Tamil Nadu
OD839,Yadav,"Eggs, Meat & Fish",Eggs,Nagercoil,2017-03-07,Central,982,0.34,235.68,Tamil Nadu
OD843,Ravi,"Eggs, Meat & Fish",Chicken,Pudukottai,2017-11-07,West,680,0.35,108.8,Tamil Nadu
OD844,Akash,Food Grains,Rice,Madurai,2017-11-07,West,2386,0.29,858.96,Tamil Nadu
OD845,Ravi,Beverages,Soft Drinks,Ramanadhapuram,2017-11-07,West,2280,0.27,615.6,Tamil Nadu
OD846,Suresh,Beverages,Health Drinks,Madurai,2017-11-07,West,2008,0.24,742.96,Tamil Nadu
OD849,Adavan,Oil & Masala,Masalas,Salem,2018-01-01,East,1353,0.14,419.43,Tamil Nadu
OD850,Veena,Fruits & Veggies,Fresh Vegetables,Bodi,2015-02-07,East,740,0.29,155.4,Tamil Nadu
OD856,Surya,Snacks,Noodles,Perambalur,2015-08-03,East,2040,0.23,510.0,Tamil Nadu
OD857,Harish,Food Grains,Organic Staples,Krishnagiri,2015-08-03,East,1742,0.13,487.76,Tamil Nadu
OD858,Veronica,Food Grains,Dals & Pulses,Bodi,2015-08-03,East,1559,0.31,420.93,Tamil Nadu
OD859,Amrish,Bakery,Biscuits,Namakkal,2018-04-10,East,1141,0.34,148.33,Tamil Nadu
OD860,Anu,"Eggs, Meat & Fish",Mutton,Trichy,2018-04-10,East,2060,0.22,679.8,Tamil Nadu
OD861,Hafiz,Food Grains,Atta & Flour,Viluppuram,2015-06-09,West,1426,0.18,570.4,Tamil Nadu
OD862,Ramesh,Bakery,Breads & Buns,Karur,2015-06-09,West,1263,0.13,88.41,Tamil Nadu
OD863,Shree,Food Grains,Dals & Pulses,Dharmapuri,2017-01-05,South,1880,0.22,714.4,Tamil Nadu
OD864,Jackson,"Eggs, Meat & Fish",Mutton,Tirunelveli,2017-01-05,South,899,0.35,224.75,Tamil Nadu
OD865,Yusuf,Food Grains,Atta & Flour,Ramanadhapuram,2017-01-05,South,1417,0.29,524.29,Tamil Nadu
OD866,Adavan,"Eggs, Meat & Fish",Chicken,Kanyakumari,2015-01-10,South,1066,0.27,191.88,Tamil Nadu
OD867,Arutra,"Eggs, Meat & Fish",Fish,Theni,2015-01-10,South,1330,0.31,119.7,Tamil Nadu
OD869,Komal,Beverages,Health Drinks,Trichy,2015-04-06,East,627,0.18,250.8,Tamil Nadu
OD870,Arvind,Food Grains,Organic Staples,Karur,2017-09-03,East,1598,0.13,719.1,Tamil Nadu
OD871,Haseena,Bakery,Breads & Buns,Cumbum,2017-09-03,East,1852,0.25,796.36,Tamil Nadu
OD873,Arutra,"Eggs, Meat & Fish",Fish,Salem,2015-12-10,East,1504,0.33,135.36,Tamil Nadu
OD874,Sudeep,Fruits & Veggies,Organic Vegetables,Viluppuram,2015-12-10,East,1795,0.26,448.75,Tamil Nadu
OD882,Ridhesh,Fruits & Veggies,Organic Vegetables,Dharmapuri,2016-10-09,South,882,0.22,97.02,Tamil Nadu
OD889,Willams,Beverages,Health Drinks,Trichy,2015-12-09,West,1762,0.19,123.34,Tamil Nadu
OD895,Malik,Oil & Masala,Masalas,Trichy,2017-11-10,West,1778,0.34,266.7,Tamil Nadu
OD896,Rumaiza,Food Grains,Atta & Flour,Dindigul,2017-11-10,West,783,0.19,195.75,Tamil Nadu
OD897,Jonas,Food Grains,Dals & Pulses,Nagercoil,2017-10-03,Central,2263,0.3,429.97,Tamil Nadu
OD898,Arutra,Fruits & Veggies,Organic Fruits,Theni,2015-09-09,Central,1752,0.33,350.4,Tamil Nadu
OD900,Haseena,Beverages,Soft Drinks,Madurai,2017-04-10,East,1966,0.34,393.2,Tamil Nadu
OD901,Sheeba,Snacks,Chocolates,Perambalur,2018-11-11,Central,745,0.26,37.25,Tamil Nadu
OD902,Yusuf,"Eggs, Meat & Fish",Fish,Ooty,2018-11-11,Central,1233,0.32,480.87,Tamil Nadu
OD904,James,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2017-04-08,West,2336,0.31,116.8,Tamil Nadu
OD905,Amrish,Beverages,Health Drinks,Coimbatore,2017-04-08,West,1441,0.18,634.04,Tamil Nadu
OD906,Ganesh,Snacks,Noodles,Kanyakumari,2017-04-08,West,951,0.26,85.59,Tamil Nadu
OD910,Amy,Food Grains,Dals & Pulses,Pudukottai,2018-09-02,Central,2372,0.13,853.92,Tamil Nadu
OD911,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,2018-09-02,Central,1579,0.25,442.12,Tamil Nadu
OD912,Malik,Food Grains,Dals & Pulses,Kanyakumari,2018-09-02,Central,1734,0.2,329.46,Tamil Nadu
OD919,Suresh,Snacks,Chocolates,Vellore,2017-03-05,Central,1249,0.23,462.13,Tamil Nadu
OD920,Hussain,Bakery,Cakes,Dindigul,2017-03-05,Central,1410,0.31,70.5,Tamil Nadu
OD921,Hussain,"Eggs, Meat & Fish",Fish,Coimbatore,2015-12-05,South,845,0.15,354.9,Tamil Nadu
OD922,Willams,"Eggs, Meat & Fish",Chicken,Trichy,2016-04-11,East,558,0.35,189.72,Tamil Nadu
OD923,Surya,Food Grains,Organic Staples,Ooty,2016-04-11,East,1783,0.25,374.43,Tamil Nadu
OD924,Veronica,Snacks,Noodles,Bodi,2016-04-11,East,2232,0.17,491.04,Tamil Nadu
OD928,Sharon,Snacks,Noodles,Karur,2016-10-05,South,938,0.13,300.16,Tamil Nadu
OD929,James,Bakery,Biscuits,Chennai,2016-10-05,South,2127,0.19,425.4,Tamil Nadu
OD933,Veronica,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2018-09-02,East,712,0.19,306.16,Tamil Nadu
OD938,Haseena,Bakery,Cakes,Madurai,2018-11-05,West,1972,0.24,138.04,Tamil Nadu
OD953,Ridhesh,Snacks,Chocolates,Theni,2018-04-03,East,1102,0.3,495.9,Tamil Nadu
OD963,Verma,Bakery,Breads & Buns,Salem,2017-09-01,West,2319,0.1,417.42,Tamil Nadu
OD965,Roshan,Snacks,Noodles,Virudhunagar,2018-04-09,East,1792,0.28,197.12,Tamil Nadu
OD966,Yusuf,Bakery,Cakes,Chennai,2018-04-09,East,2432,0.29,753.92,Tamil Nadu
OD967,Esther,Oil & Masala,Edible Oil & Ghee,Cumbum,2018-04-09,East,2049,0.19,778.62,Tamil Nadu
OD968,Sabeela,Bakery,Breads & Buns,Dindigul,2018-04-09,East,2229,0.1,267.48,Tamil Nadu
OD969,Rumaiza,Bakery,Cakes,Ramanadhapuram,2018-04-09,East,1120,0.27,459.2,Tamil Nadu
OD970,Krithika,"Eggs, Meat & Fish",Mutton,Viluppuram,2018-04-09,East,1481,0.11,88.86,Tamil Nadu
OD975,Ram,Food Grains,Organic Staples,Pudukottai,2018-10-05,East,617,0.3,197.44,Tamil Nadu
OD976,Mathew,Bakery,Cakes,Chennai,2018-10-05,East,1090,0.21,250.7,Tamil Nadu
OD977,Hafiz,Fruits & Veggies,Fresh Vegetables,Madurai,2018-07-09,West,1205,0.3,494.05,Tamil Nadu
OD978,Verma,"Eggs, Meat & Fish",Fish,Pudukottai,2018-01-07,Central,758,0.14,303.2,Tamil Nadu
OD980,Veena,Bakery,Breads & Buns,Viluppuram,2016-12-09,Central,829,0.16,49.74,Tamil Nadu
OD981,Sharon,Snacks,Chocolates,Viluppuram,2017-10-03,East,618,0.12,148.32,Tamil Nadu
OD982,Ram,Food Grains,Dals & Pulses,Dharmapuri,2015-11-11,West,911,0.24,91.1,Tamil Nadu
OD983,Haseena,Oil & Masala,Edible Oil & Ghee,Dindigul,2015-11-11,West,1722,0.21,154.98,Tamil Nadu
OD984,Ram,Beverages,Soft Drinks,Chennai,2015-11-11,West,1660,0.33,315.4,Tamil Nadu
OD988,Peer,"Eggs, Meat & Fish",Fish,Coimbatore,2016-03-10,Central,1868,0.19,317.56,Tamil Nadu
OD992,Aditi,Food Grains,Rice,Salem,2017-09-09,East,1612,0.3,386.88,Tamil Nadu
OD1001,Sudeep,Snacks,Cookies,Krishnagiri,2017-11-10,Central,2361,0.1,118.05,Tamil Nadu
OD1003,Malik,Bakery,Cakes,Madurai,2016-08-07,Central,817,0.12,98.04,Tamil Nadu
OD1004,Yusuf,Snacks,Chocolates,Coimbatore,2017-10-01,Central,2139,0.17,962.55,Tamil Nadu
OD1007,Amy,Oil & Masala,Spices,Perambalur,2015-05-12,Central,905,0.19,108.6,Tamil Nadu
OD1008,Harish,Fruits & Veggies,Fresh Vegetables,Namakkal,2015-12-01,Central,1541,0.23,600.99,Tamil Nadu
OD1009,James,Snacks,Cookies,Kanyakumari,2018-08-03,Central,2343,0.34,515.46,Tamil Nadu
OD1012,Vidya,Snacks,Chocolates,Namakkal,2015-05-05,Central,1756,0.18,684.84,Tamil Nadu
OD1028,Kumar,Beverages,Health Drinks,Kanyakumari,2017-10-10,Central,1539,0.1,184.68,Tamil Nadu
OD1029,Veronica,Snacks,Noodles,Kanyakumari,2015-06-03,Central,2491,0.3,323.83,Tamil Nadu
OD1032,Haseena,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2018-07-03,East,1398,0.3,489.3,Tamil Nadu
OD1033,Rumaiza,Snacks,Chocolates,Perambalur,2015-09-02,East,1379,0.33,441.28,Tamil Nadu
OD1034,Malik,Oil & Masala,Spices,Virudhunagar,2015-12-01,East,2222,0.33,688.82,Tamil Nadu
OD1035,Sabeela,Food Grains,Atta & Flour,Dharmapuri,2018-12-05,East,1540,0.21,569.8,Tamil Nadu
OD1036,Peer,Beverages,Health Drinks,Chennai,2016-08-09,East,2273,0.31,909.2,Tamil Nadu
OD1037,Anu,Fruits & Veggies,Fresh Fruits,Dindigul,2015-12-01,East,1655,0.2,264.8,Tamil Nadu
OD1038,Ravi,Snacks,Cookies,Namakkal,2017-12-04,East,604,0.33,126.84,Tamil Nadu
OD1039,Amrish,"Eggs, Meat & Fish",Mutton,Karur,2016-08-09,East,1123,0.23,505.35,Tamil Nadu
OD1041,Muneer,Fruits & Veggies,Organic Vegetables,Dindigul,2017-03-09,East,1274,0.23,445.9,Tamil Nadu
OD1042,Hussain,"Eggs, Meat & Fish",Chicken,Namakkal,2015-09-10,East,1414,0.12,622.16,Tamil Nadu
OD1046,Jonas,Fruits & Veggies,Fresh Vegetables,Dindigul,2015-07-08,East,1998,0.16,119.88,Tamil Nadu
OD1050,Jackson,Snacks,Cookies,Vellore,2015-10-04,East,842,0.11,370.48,Tamil Nadu
OD1054,Yusuf,Oil & Masala,Masalas,Ooty,2018-02-11,East,1678,0.32,755.1,Tamil Nadu
OD1055,Ridhesh,"Eggs, Meat & Fish",Eggs,Theni,2017-05-03,East,1862,0.16,819.28,Tamil Nadu
OD1056,Willams,Beverages,Health Drinks,Pudukottai,2018-12-10,East,1015,0.22,294.35,Tamil Nadu
OD1060,Sudha,Bakery,Biscuits,Tirunelveli,2018-12-01,East,1436,0.33,516.96,Tamil Nadu
OD1061,Willams,Fruits & Veggies,Organic Fruits,Pudukottai,2018-12-10,East,2464,0.35,837.76,Tamil Nadu
OD1062,Amrish,Bakery,Cakes,Virudhunagar,2016-07-11,East,1268,0.16,63.4,Tamil Nadu
OD1064,Jonas,Fruits & Veggies,Organic Fruits,Ramanadhapuram,2016-07-11,East,1482,0.16,548.34,Tamil Nadu
OD1073,Willams,Bakery,Cakes,Vellore,2016-07-11,East,967,0.29,251.42,Tamil Nadu
OD1075,Sudha,Beverages,Health Drinks,Coimbatore,2016-08-09,East,1596,0.16,526.68,Tamil Nadu
OD1076,Sheeba,Oil & Masala,Masalas,Bodi,2018-07-07,East,722,0.31,259.92,Tamil Nadu
OD1079,Vinne,Fruits & Veggies,Fresh Vegetables,Karur,2018-12-02,South,2097,0.26,880.74,Tamil Nadu
OD1080,Shah,Bakery,Biscuits,Perambalur,2015-04-07,South,589,0.25,170.81,Tamil Nadu
OD1081,Adavan,Bakery,Cakes,Chennai,2017-11-05,South,1069,0.2,288.63,Tamil Nadu
OD1082,Ridhesh,Beverages,Soft Drinks,Tirunelveli,2018-02-06,South,1216,0.2,231.04,Tamil Nadu
OD1083,Yadav,Food Grains,Atta & Flour,Tenkasi,2017-12-05,South,859,0.34,180.39,Tamil Nadu
OD1087,Sudeep,Snacks,Cookies,Dindigul,2017-04-08,South,1364,0.22,95.48,Tamil Nadu
OD1088,Vince,Beverages,Soft Drinks,Namakkal,2017-11-05,South,1032,0.26,206.4,Tamil Nadu
OD1090,Roshan,Bakery,Cakes,Chennai,2017-12-09,South,924,0.35,120.12,Tamil Nadu
OD1093,Roshan,Oil & Masala,Edible Oil & Ghee,Theni,2015-09-05,South,2151,0.34,795.87,Tamil Nadu
OD1095,Jackson,Snacks,Chocolates,Pudukottai,2018-05-01,South,951,0.3,95.1,Tamil Nadu
OD1096,Ridhesh,Food Grains,Rice,Viluppuram,2018-12-10,South,745,0.15,149.0,Tamil Nadu
OD1098,Akash,Beverages,Soft Drinks,Perambalur,2018-11-11,South,1757,0.32,597.38,Tamil Nadu
OD1099,Yusuf,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2017-05-01,South,2191,0.21,810.67,Tamil Nadu
OD1103,Surya,Fruits & Veggies,Organic Fruits,Kanyakumari,2018-12-08,West,1108,0.25,409.96,Tamil Nadu
OD1104,Sudeep,Beverages,Health Drinks,Trichy,2018-09-12,West,1637,0.33,343.77,Tamil Nadu
OD1106,Surya,Fruits & Veggies,Organic Vegetables,Viluppuram,2018-09-07,West,566,0.31,249.04,Tamil Nadu
OD1111,Malik,Snacks,Cookies,Tirunelveli,2018-08-12,West,1066,0.3,234.52,Tamil Nadu
OD1115,Amrish,"Eggs, Meat & Fish",Eggs,Karur,2018-09-07,West,1702,0.34,238.28,Tamil Nadu
OD1116,Vinne,"Eggs, Meat & Fish",Chicken,Madurai,2017-07-04,West,2439,0.3,1097.55,Tamil Nadu
OD1117,Krithika,"Eggs, Meat & Fish",Fish,Theni,2017-12-03,West,1226,0.28,294.24,Tamil Nadu
OD1119,Peer,Oil & Masala,Spices,Dharmapuri,2017-11-04,West,1137,0.32,238.77,Tamil Nadu
OD1122,Vinne,Bakery,Biscuits,Nagercoil,2017-07-04,West,1088,0.27,108.8,Tamil Nadu
OD1124,Ganesh,Snacks,Cookies,Coimbatore,2015-03-07,West,610,0.21,54.9,Tamil Nadu
OD1125,Mathew,Snacks,Chocolates,Madurai,2016-10-02,West,2440,0.12,244.0,Tamil Nadu
OD1128,Suresh,Fruits & Veggies,Fresh Fruits,Kanyakumari,2017-11-03,West,1389,0.28,555.6,Tamil Nadu
OD1129,Ram,"Eggs, Meat & Fish",Fish,Tirunelveli,2015-10-11,West,1285,0.17,385.5,Tamil Nadu
OD1134,Peer,Oil & Masala,Spices,Ooty,2017-04-12,West,840,0.21,67.2,Tamil Nadu
OD1137,Komal,Fruits & Veggies,Fresh Fruits,Namakkal,2017-05-05,West,617,0.18,252.97,Tamil Nadu
OD1139,Veronica,Fruits & Veggies,Fresh Fruits,Coimbatore,2017-10-01,West,732,0.34,175.68,Tamil Nadu
OD1140,Hussain,Fruits & Veggies,Organic Fruits,Bodi,2018-10-01,West,1231,0.11,110.79,Tamil Nadu
OD1146,Aditi,Beverages,Health Drinks,Nagercoil,2018-05-05,West,2300,0.12,805.0,Tamil Nadu
OD1153,Vinne,"Eggs, Meat & Fish",Eggs,Vellore,2017-12-10,Central,2126,0.24,106.3,Tamil Nadu
OD1154,Rumaiza,Bakery,Breads & Buns,Theni,2018-09-07,Central,1154,0.24,80.78,Tamil Nadu
OD1155,Peer,Bakery,Cakes,Perambalur,2018-09-01,Central,665,0.26,252.7,Tamil Nadu
OD1157,Akash,Snacks,Chocolates,Cumbum,2018-12-11,Central,2253,0.14,292.89,Tamil Nadu
OD1161,Veena,Fruits & Veggies,Organic Fruits,Coimbatore,2018-12-11,Central,1405,0.29,266.95,Tamil Nadu
